SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
530255,KAY POW PAP ,B ,Q,17.40,18.38,17.40,18.38,18.38,17.51,439,327792,5929421.00,
530261,ARCUTTI.TEA ,T ,Q,9.93,9.93,9.93,9.93,9.93,10.45,2,5,49.00,
530263,GLOBAL CAP. ,B ,Q,16.65,17.25,16.65,17.25,17.25,16.95,36,21100,354542.00,
530265,SAINIK FIN. ,T ,Q,6.73,6.73,6.73,6.73,6.73,6.41,4,32,215.00,
530271,RICH UNV    ,B ,Q,36.80,36.80,36.50,36.50,36.50,38.20,18,1065,39178.00,
530289,SP CAPITAL  ,B ,Q,17.50,19.30,17.50,17.50,17.50,18.40,28,6902,127065.00,
530291,RAJ AGRO MIL,B ,Q,5.95,5.95,5.95,5.95,5.95,5.90,3,139,827.00,
530299,KOTHARI PROD,B ,Q,220.00,220.80,217.00,218.05,218.00,219.50,55,1084,237431.00,
530305,PICCADILY AG,B ,Q,43.25,43.25,38.00,38.60,38.60,41.55,173,8279,324705.00,
530307,CHAMANLAL SE,T ,Q,47.25,48.00,47.20,48.00,48.00,47.70,20,2050,97667.00,
530309,CHANDRA PRAB,B ,Q,16.25,16.25,16.25,16.25,16.25,16.25,2,100,1625.00,
530315,HIND.TIN WRK,B ,Q,61.70,61.70,56.40,61.10,61.10,59.80,126,1768,106435.00,
530317,GODAVARI DRU,B ,Q,8.25,8.25,8.25,8.25,8.25,8.66,2,1,8.00,
530321,UNIMIN INDIA,T ,Q,1.42,1.42,1.42,1.42,1.42,1.47,2,2000,2840.00,
530323,ERA INFRA   ,B ,Q,21.05,21.75,21.05,21.25,21.20,21.75,145,9792,208241.00,
530331,PREMCO GLOB.,T ,Q,100.00,103.90,100.00,100.00,100.00,101.40,10,1019,101957.00,
530333,EMGEE CABLES,T ,Q,4.45,4.45,4.45,4.45,4.45,4.24,2,100,445.00,
530337,EXELON INFRA,B ,Q,3.25,3.25,2.75,2.75,2.75,3.05,8,360,1010.00,
530341,MUKESH BABU ,B ,Q,27.35,28.00,27.35,27.90,27.90,24.30,34,2711,75223.00,
530343,GENUS POWER ,B ,Q,24.05,25.50,24.00,25.45,25.00,24.30,341,56128,1402990.00,
530355,ASIAN OILFIE,B ,Q,48.80,51.50,48.50,48.55,48.55,50.65,75,2705,132367.00,
530363,UGAR SUGAR  ,T ,Q,12.50,12.50,12.00,12.32,12.30,12.50,48,11400,139295.00,
530365,ORIENTBELL  ,T ,Q,84.00,84.00,81.00,81.30,82.80,84.00,26,1140,93003.00,
530367,NRB BEARINGS,B ,Q,85.60,90.55,76.50,88.25,88.25,85.70,1786,40146,3490421.00,
530369,VAMSHI RUBB.,T ,Q,21.30,22.85,21.25,21.55,21.55,22.30,24,1901,40953.00,
530377,NILA INFRA. ,B ,Q,3.80,3.87,3.75,3.87,3.87,3.69,64,36138,139081.00,
530381,PETRON ENGG.,B ,Q,162.05,163.05,162.00,163.05,163.05,166.00,6,150,24407.00,
530389,GEEFCEE FIN.,B ,Q,52.50,52.50,49.00,52.50,52.50,50.00,6,152,7455.00,
530393,DB INT.ST.BR,B ,Q,65.85,65.95,65.60,65.85,65.85,65.75,787,29390,1934520.00,
530401,VINYOFLEX LT,T ,Q,8.65,8.94,8.60,8.94,8.94,8.77,21,1960,17392.00,
530407,EPIC ENERGY ,T ,Q,10.00,10.79,9.88,10.00,10.00,10.39,12,3270,32693.00,
530419,SUMEDHA FISC,T ,Q,17.00,17.00,16.30,16.60,16.60,16.95,16,2699,44613.00,
530421,KUWER INDS. ,T ,Q,36.10,36.10,36.10,36.10,36.10,38.00,2,100,3610.00,
530427,CHOKSI IMAG ,T ,Q,15.65,15.65,15.65,15.65,15.65,16.35,2,50,782.00,
530429,ASHISH POLY.,T ,Q,4.56,4.56,4.56,4.56,4.56,4.35,6,7000,31920.00,
530431,ADOR FONTECH,B ,Q,105.00,105.00,98.00,99.10,99.00,102.55,167,7285,727908.00,
530433,SHIVA FERT. ,B ,Q,19.00,19.00,17.35,17.55,17.55,17.80,17,101,1805.00,
530435,NOESISIND   ,T ,Q,1.14,1.14,1.14,1.14,1.14,1.19,44,40791,46501.00,
530441,MAHANIVESH I,T ,Q,100.00,100.00,100.00,100.00,100.00,99.00,4,50,5000.00,
530445,SUMERU IND  ,T ,Q,0.54,0.54,0.54,0.54,0.54,0.52,4,500,270.00,
530449,RUNGTA IRRIG,T ,Q,22.95,22.95,22.95,22.95,22.95,23.40,2,2,45.00,
530459,VALSON INDUS,T ,Q,15.00,15.40,14.75,15.25,14.80,15.50,25,2600,38419.00,
530461,SABOO SODIUM,B ,Q,8.81,8.81,7.40,7.63,7.80,8.02,57,3504,26617.00,
530475,TINNARUBR   ,T ,Q,43.55,43.55,43.55,43.55,43.55,41.50,16,390,16984.00,
530477,VIKRAM THERM,B ,Q,69.05,69.05,66.60,67.50,67.50,69.60,46,1488,100387.00,
530479,ATLINFRA    ,T ,Q,5.85,5.85,5.47,5.85,5.85,5.75,24,6700,37455.00,
530499,A.K.CAPITAL ,B ,Q,259.90,275.00,251.70,266.45,275.00,258.80,167,9327,2422241.00,
530505,UPPER GANGES,B ,Q,47.85,48.00,46.95,48.00,48.00,46.20,22,2853,136577.00,
530517,RELAXO FOOT.,B ,Q,394.00,394.00,373.00,384.80,385.80,394.35,470,5520,2107106.00,
530519,INTERFACE FN,T ,Q,0.56,0.56,0.56,0.56,0.56,0.58,2,80,44.00,
530521,VIRAT INDUS.,B ,Q,44.00,44.00,43.00,43.00,43.00,42.55,6,53,2286.00,
530533,TERAI TEA CO,B ,Q,66.90,68.90,62.70,68.50,68.50,65.95,12,407,25794.00,
530543,MARG LTD    ,B ,Q,15.50,16.15,15.10,15.15,15.10,15.85,186,36466,553033.00,
530545,COSCO INDIA ,B ,Q,70.05,72.00,69.05,69.30,69.30,71.85,21,332,23246.00,
530547,KEN FIN.SER.,T ,Q,7.09,7.09,7.09,7.09,7.09,7.46,2,100,709.00,
530549,SHILPA MEDIC,B ,Q,510.95,510.95,487.20,490.45,487.35,491.60,128,1500,736953.00,
530555,PARAMOUNT CO,T ,Q,2.90,3.09,2.89,2.96,2.96,2.98,39,13312,39104.00,
530561,RADGLOBAL   ,B ,Q,5.96,5.96,5.96,5.96,5.96,6.08,4,250,1490.00,
530571,EXPLICIT FIN,B ,Q,5.08,5.08,5.08,5.08,5.08,4.99,5,865,4394.00,
530579,GOLDEN GOEN ,B ,Q,7.90,7.94,7.50,7.90,7.90,7.99,16,6200,48885.00,
530585,SWASTIK INV ,T ,Q,44.10,44.10,42.20,44.10,44.10,42.00,53,2080,91597.00,
530609,CARNATION IN,B ,Q,24.70,24.70,24.35,24.70,24.70,23.55,106,10681,263604.00,
530611,STURDY INDS ,T ,Q,1.74,1.74,1.67,1.68,1.67,1.74,12,2750,4634.00,
530615,GARG FURNACE,T ,Q,11.70,11.70,11.70,11.70,11.70,12.25,2,1,11.00,
530621,AKAR TOOLS L,T ,Q,26.20,26.20,26.20,26.20,26.20,25.30,4,3,78.00,
530655,GOOD LUCK ST,T ,Q,57.10,58.25,56.90,56.95,56.90,59.75,70,5002,285839.00,
530657,GLOBAL SEC. ,T ,Q,4.51,4.51,4.09,4.19,4.09,4.30,25,4540,19967.00,
530663,GOYAL ASSO. ,T ,Q,0.21,0.22,0.21,0.21,0.21,0.22,22,102100,21461.00,
530677,SUPREME HO  ,T ,Q,18.80,18.80,17.25,17.25,17.25,17.95,18,5100,95725.00,
530689,LYKISLTD    ,T ,Q,44.55,44.55,43.50,44.50,44.50,42.45,74,7413,328836.00,
530699,RAJRAYON    ,T ,Q,0.50,0.50,0.46,0.49,0.49,0.48,20,14482,6773.00,
530701,KDJHRL      ,T ,Q,79.00,79.00,76.15,78.85,78.85,77.70,13,836,63731.00,
530703,INFO-DRIVE S,B ,Q,7.62,7.62,6.90,6.90,6.90,7.26,88,8199,58410.00,
530707,AFTEK LTD   ,T ,Q,6.04,6.15,6.04,6.07,6.07,6.35,123,37283,225561.00,
530711,JAGAN LAMPS ,T ,Q,6.20,6.31,6.20,6.31,6.31,6.01,11,1190,7475.00,
530715,ALPS INDS.  ,T ,Q,1.80,1.95,1.80,1.95,1.81,1.86,29,2409,4592.00,
530719,IKF FINANCE ,T ,Q,16.25,16.25,16.25,16.25,16.25,16.50,2,3000,48750.00,
530721,ANGIND      ,T ,Q,15.35,15.35,14.35,15.05,14.75,14.90,33,5415,82018.00,
530723,ASIT C FIN  ,T ,Q,46.10,46.10,46.10,46.10,46.10,45.20,4,500,23050.00,
530735,SUPER BAKERS,B ,Q,6.00,6.00,6.00,6.00,6.00,6.11,2,10,60.00,
530743,GEI IND SYS ,B ,Q,29.30,29.30,29.05,29.05,29.05,30.55,13,899,26172.00,
530745,LNIND       ,T ,Q,4.14,4.14,4.10,4.10,4.10,4.00,12,395,1621.00,
530747,INDO ASN.FIN,T ,Q,4.24,4.24,4.08,4.09,4.08,4.16,6,50,204.00,
530759,STERL.TOOLS ,B ,Q,238.95,240.00,230.00,237.90,238.00,238.00,26,453,107686.00,
530763,SUNBRIGHT   ,T ,Q,14.44,14.44,13.72,13.72,13.72,14.44,4,500,7076.00,
530769,VENUS UNIVER,T ,Q,0.68,0.68,0.68,0.68,0.68,0.68,2,50,34.00,
530771,KLG CAPITAL ,B ,Q,37.05,37.05,37.05,37.05,37.05,39.00,4,21,778.00,
530773,IVRCL LTD   ,B ,Q,21.50,21.70,20.50,20.55,20.55,21.55,1427,280286,5827741.00,
530789,CEEJAY FINAN,T ,Q,29.75,29.75,29.70,29.70,29.70,28.35,7,51,1516.00,
530803,BHAGERIA DYE,B ,Q,85.05,85.05,85.05,85.05,85.05,83.40,28,7956,676657.00,
530809,BNR UDYOG   ,B ,Q,16.00,16.00,16.00,16.00,16.00,17.00,2,5,80.00,
530813,KRBL LTD.   ,B ,Q,77.25,77.70,75.70,75.95,75.75,77.00,494,24555,1870737.00,
530821,SSPDL LTD   ,B ,Q,16.00,16.00,16.00,16.00,16.00,16.50,4,550,8800.00,
530825,DAIKAFFIL CH,B ,Q,17.00,19.60,17.00,18.60,18.60,18.00,53,8294,151770.00,
530843,CUPID LTD   ,B ,Q,12.76,13.65,12.76,12.96,12.82,13.25,18,3918,50958.00,
530845,SUNSHIELD CH,B ,Q,242.00,244.40,231.50,237.20,236.00,241.35,208,5804,1376718.00,
530853,HIPOLIN LTD.,B ,Q,28.35,35.00,28.35,35.00,35.00,32.60,14,2153,66882.00,
530859,COSBOARD IND,B ,Q,10.30,10.50,10.30,10.50,10.50,10.50,81,21295,223338.00,
530863,FEINDIALTD  ,T ,Q,19.00,19.15,17.40,17.95,17.40,18.30,46,9773,180140.00,
530867,SURYANAGRI F,T ,Q,78.55,78.55,78.55,78.55,78.55,77.05,2,50,3927.00,
530871,CHEMBOND CHM,B ,Q,166.00,170.00,155.00,170.00,170.00,161.00,28,2015,317396.00,
530881,CENTURY PORT,T ,Q,17.55,17.55,17.55,17.55,17.55,17.25,22,10250,179887.00,
530883,SUPER CROP. ,B ,Q,18.35,18.35,15.45,15.83,15.55,16.63,26,833,13028.00,
530885,AURUM SOFT  ,B ,Q,3.40,3.54,3.34,3.38,3.42,3.51,225,44078,149333.00,
530889,ALKA INDIA  ,T ,Q,0.18,0.18,0.17,0.18,0.17,0.17,38,142118,24611.00,
530897,N.G.IND.LTD.,B ,Q,68.50,68.50,68.50,68.50,68.50,68.50,2,225,15412.00,
530901,ACIL        ,T ,Q,0.15,0.16,0.15,0.15,0.16,0.15,38,225161,34891.00,
530919,REMSONS IND.,B ,Q,23.15,25.55,23.15,25.55,25.55,24.35,18,1310,33171.00,
530921,INTEG.THERMO,T ,Q,6.80,7.29,6.80,7.29,7.29,6.95,4,700,4809.00,
530923,RCL FOODS   ,T ,Q,18.00,18.00,18.00,18.00,18.00,18.90,16,4050,72900.00,
530943,SRI ADHIKARI,B ,Q,114.00,116.00,112.90,115.65,116.00,113.50,232,14002,1595368.00,
530951,RAM INFORMAT,T ,Q,22.75,22.85,22.75,22.85,22.85,21.80,12,365,8318.00,
530955,MINDVISCAP  ,B ,Q,17.70,18.95,17.70,18.95,18.95,18.55,4,225,4107.00,
530959,DIANA TEA CO,B ,Q,19.90,19.90,19.20,19.60,19.75,19.30,88,7601,148406.00,
530961,VIKAS GLO   ,B ,Q,28.45,31.40,28.45,30.25,30.50,30.90,149,55898,1731293.00,
530965,INDIAN OIL  ,A ,Q,327.00,327.00,319.90,322.75,322.75,325.10,1317,37562,12169032.00,
530967,KYRALANDS   ,B ,Q,13.15,13.15,13.15,13.15,13.15,13.40,8,3150,41422.00,
530977,KATWA UDYOG ,B ,Q,16.50,16.50,16.50,16.50,16.50,17.25,2,100,1650.00,
530979,INDIA HOME  ,B ,Q,48.90,48.90,46.00,46.90,46.95,48.35,27,720,33953.00,
530991,ROOPA INDUS ,B ,Q,8.01,8.01,8.01,8.01,8.01,7.63,3,4000,32040.00,
530997,UNIQUE ORGAN,T ,Q,27.00,27.00,24.55,24.85,24.95,25.75,43,5986,148931.00,
530999,BALAJI AMINE,B ,Q,73.10,74.75,71.80,73.80,74.10,73.90,227,4637,339540.00,
531025,VISAGAR FIN ,T ,Q,2.82,2.82,2.82,2.82,2.82,2.87,2,50,141.00,
531027,LIBORD SEC  ,B ,Q,7.40,7.40,7.40,7.40,7.40,7.65,5,1100,8140.00,
531035,TOBU ENTER. ,T ,Q,6.65,6.65,6.65,6.65,6.65,6.52,2,100,665.00,
531041,COMPETENT AU,B ,Q,65.00,67.45,65.00,65.65,65.65,68.35,25,628,41372.00,
531043,DHAN JEEVAN ,T ,Q,15.70,15.70,15.70,15.70,15.70,15.00,2,1,15.00,
531047,ADV POWER   ,T ,Q,5.90,5.90,5.35,5.35,5.35,5.63,4,301,1610.00,
531067,CONTIL I LTD,T ,Q,3.60,3.60,3.60,3.60,3.60,3.43,4,100,360.00,
531080,SHRI KRISH  ,B ,Q,9.23,9.23,9.23,9.23,9.23,9.71,2,100,923.00,
531082,EUROFINMART ,B ,Q,97.90,98.00,95.00,97.95,98.00,96.40,22,11825,1127187.00,
531084,INDO BONITO ,Z ,Q,1.00,1.00,1.00,1.00,1.00,0.96,2,400,400.00,
531088,TULIP STAR H,B ,Q,101.70,101.70,94.90,94.90,94.90,97.60,4,10,983.00,
531091,UNITED CRED.,B ,Q,18.00,18.00,18.00,18.00,18.00,18.00,2,1,18.00,
531092,OM MET INFRA,B ,Q,27.85,28.45,26.50,26.65,26.65,27.80,509,34988,943365.00,
531096,MOUNT EVERES,B ,Q,107.50,113.20,107.50,112.35,112.00,111.60,98,18085,2026055.00,
531102,SURANA CORPO,B ,Q,20.40,20.40,19.55,19.80,19.80,19.50,12,1581,31698.00,
531109,ISHAN DYES  ,T ,Q,27.80,27.80,27.80,27.80,27.80,28.35,2,1,27.00,
531112,BELL AGROMAC,T ,Q,5.42,5.42,5.42,5.42,5.42,5.70,4,250,1355.00,
531118,PACIFIC COTS,T ,Q,1.36,1.36,1.36,1.36,1.36,1.34,17,1940,2638.00,
531119,CEENIK EXPO.,T ,Q,10.97,10.97,10.97,10.97,10.97,10.45,2,50,548.00,
531120,PATEL ENGG. ,T ,Q,107.80,107.80,101.30,101.50,101.30,106.60,677,31248,3190571.00,
531129,INANI MARBLE,B ,Q,149.90,156.95,149.90,153.30,156.95,151.65,6,55,8427.00,
531134,LE WATERINA ,B ,Q,1.40,1.40,1.40,1.40,1.40,1.35,3,50,70.00,
531144,EL FORGE LTD,T ,Q,5.09,5.09,4.75,4.75,4.75,5.00,8,461,2209.00,
531147,ALICON      ,B ,Q,183.00,183.00,155.00,160.60,160.60,189.40,1466,30098,4894011.00,
531153,DILIGENT    ,B ,Q,84.75,84.80,84.75,84.75,84.80,83.75,18,1105,93676.00,
531157,ORGANIC COAT,B ,Q,5.51,5.51,5.51,5.51,5.51,5.25,2,300,1653.00,
531158,CATVISION PR,B ,Q,9.85,9.85,9.10,9.10,9.10,9.45,9,1064,9976.00,
531161,ABM KNOWLEDG,B ,Q,86.00,86.00,82.50,83.50,83.50,86.70,54,5181,433194.00,
531162,EMAMI LTD.  ,A ,Q,548.75,552.00,535.10,543.40,543.40,552.45,1044,7630,4144142.00,
531169,SKP SECURE. ,B ,Q,18.75,20.50,18.75,20.50,20.50,19.70,14,487,9134.00,
531172,PRANAV.SPIN ,B ,Q,7.24,7.24,7.24,7.24,7.24,6.90,9,1543,11171.00,
531173,SYSCHEM (I) ,T ,Q,0.78,0.80,0.75,0.80,0.80,0.78,28,15639,11971.00,
531175,BLS INFOTE  ,T ,Q,0.26,0.26,0.25,0.25,0.25,0.26,13,1606,412.00,
531178,BCC FINANCE ,T ,Q,10.20,10.20,9.90,9.90,9.90,9.90,8,1000,10050.00,
531179,ARMAN FIN   ,B ,Q,23.40,23.40,23.40,23.40,23.40,25.00,2,1,23.00,
531191,FILTRON ENG.,T ,Q,28.69,28.69,28.69,28.69,28.69,30.19,3,300,8607.00,
531196,GAGAN POLYCO,T ,Q,4.01,4.01,4.01,4.01,4.01,3.94,6,5210,20892.00,
531199,GLANCE FIN. ,B ,Q,21.50,21.50,21.50,21.50,21.50,21.55,2,1,21.00,
531201,SHILCHAR TEC,B ,Q,84.50,84.85,84.50,84.85,84.85,83.00,6,16,1354.00,
531206,KWALITY CRED,B ,Q,72.25,72.30,72.15,72.15,72.15,75.90,13,280,20225.00,
531209,NUCLE.SOFT E,B ,Q,209.00,215.35,209.00,212.45,212.30,210.20,352,5683,1207260.00,
531213,MANAP FIN   ,B ,Q,22.20,23.15,21.80,22.50,22.50,22.65,1731,378494,8543471.00,
531215,RTS POWER CO,T ,Q,29.50,30.40,29.30,30.40,30.40,29.85,41,1866,56231.00,
531216,COMFORT INTE,B ,Q,1.05,1.05,1.00,1.05,1.05,1.00,60,189216,198643.00,
531217,WEST.(I)SHIP,T ,Q,2.34,2.40,2.26,2.29,2.29,2.33,78,70773,161110.00,
531223,ANJANI SYNT.,B ,Q,6.64,6.64,6.39,6.39,6.39,6.52,9,725,4648.00,
531228,RANDER CORP.,B ,Q,65.60,65.65,65.50,65.50,65.50,65.75,46,3560,233312.00,
531233,RASI ELECTRO,B ,Q,52.50,53.00,50.00,51.00,51.00,51.90,59,7924,411258.00,
531241,LINC PEN &PL,B ,Q,66.55,67.75,65.10,65.60,65.90,67.50,175,9602,636171.00,
531246,PRIMA IND.  ,T ,Q,11.99,11.99,11.99,11.99,11.99,11.42,2,100,1199.00,
531247,ALPHA HI-TEC,T ,Q,1.40,1.40,1.40,1.40,1.40,1.34,7,2325,3255.00,
531252,FARRY IND.  ,T ,Q,6.58,6.59,6.00,6.59,6.59,6.28,18,1450,9237.00,
531253,INDIA GELAT.,B ,Q,84.05,86.40,82.00,82.45,82.00,84.60,123,4119,343867.00,
531254,TRANSPEK FIN,T ,Q,8.07,8.07,8.07,8.07,8.07,8.49,4,11,88.00,
531266,VST TILLERS ,T ,Q,1674.00,1674.00,1601.10,1625.85,1649.95,1657.25,106,452,735854.00,
531270,DAZZEL CONFI,T ,Q,0.37,0.37,0.35,0.35,0.35,0.36,14,6940,2489.00,
531272,NIKKI GLOBAL,B ,Q,154.55,154.55,145.05,145.80,145.50,147.45,16,100,14781.00,
531273,RADHE DEVLOP,B ,Q,22.25,23.35,22.25,22.85,22.75,22.95,60,4130,94097.00,
531278,AXIS CAPITAL,T ,Q,32.50,32.50,32.50,32.50,32.50,32.50,4,123,3997.00,
531287,NAT PLASTIC ,B ,Q,14.90,14.90,14.75,14.75,14.75,14.00,13,306,4532.00,
531288,LEAD FINANC ,T ,Q,4.15,4.15,4.15,4.15,4.15,4.34,2,5,20.00,
531289,NATFIT      ,T ,Q,28.80,29.00,28.25,28.25,29.00,28.80,33,1302,37423.00,
531295,SUNLAKE     ,T ,Q,5.05,5.05,5.05,5.05,5.05,5.15,2,100,505.00,
531297,ARTEFACT PR ,B ,Q,28.20,29.50,27.00,27.00,27.00,28.20,12,362,9962.00,
531300,AMIT INTNL. ,T ,Q,4.74,4.74,4.74,4.74,4.74,4.52,4,651,3085.00,
531306,DHP INDIA LT,B ,Q,140.90,140.90,137.05,140.90,140.90,128.10,504,40711,5723364.00,
531307,SRK INDUS   ,T ,Q,39.65,39.65,39.65,39.65,39.65,40.45,8,300,11895.00,
531324,ROSELABS FIN,B ,Q,40.20,40.20,36.65,38.25,38.50,38.30,42,2268,86996.00,
531327,CHARMS INDUS,B ,Q,2.51,2.77,2.51,2.51,2.51,2.64,12,2810,7133.00,
531335,ZYDUS WELL  ,B ,Q,609.50,609.50,592.00,597.60,592.00,601.45,605,4451,2682779.00,
531337,IRISMEDIA   ,T ,Q,18.00,18.34,17.55,18.31,18.31,17.47,191,40302,734946.00,
531339,JAIHIND PROJ,T ,Q,27.00,27.10,27.00,27.00,27.00,27.70,14,1101,29752.00,
531341,GUJ.INVESTA ,T ,Q,7.03,7.03,7.03,7.03,7.03,6.90,2,5,35.00,
531344,CONTAIN.CORP,A ,Q,1306.25,1306.25,1260.00,1265.30,1265.30,1311.95,906,3300,4207566.00,
531346,EASTERN TRED,T ,Q,26.00,26.00,26.00,26.00,26.00,26.50,4,51,1326.00,
531349,PANACEA BIOT,B ,Q,168.50,169.35,165.00,165.65,165.65,167.75,161,4321,718143.00,
531358,CHOICE INT. ,B ,Q,35.00,35.40,34.90,35.40,35.40,35.15,153,26541,930513.00,
531363,KARUR KCP PK,B ,Q,35.00,37.10,34.05,34.05,34.05,35.35,31,4094,146255.00,
531364,CHOICE INF  ,B ,Q,32.00,32.00,32.00,32.00,32.00,32.10,10,862,27584.00,
531365,NAISARGIK AG,T ,Q,160.20,160.20,160.20,160.20,160.20,168.60,1136,8188,1311717.00,
531366,KOHINOOR BRO,T ,Q,0.26,0.26,0.26,0.26,0.26,0.27,16,4000,1040.00,
531367,DOLLEX IND. ,T ,Q,2.72,2.99,2.71,2.71,2.99,2.85,48,6596,17892.00,
531370,SPARC SYSTEM,T ,Q,4.76,4.76,4.32,4.56,4.76,4.54,8,200,912.00,
531373,BYKE HOSP   ,B ,Q,320.05,320.15,317.65,319.10,319.15,319.80,2428,100107,31918681.00,
531381,ARIHANT FOUN,T ,Q,40.85,41.00,37.50,40.85,41.00,39.05,23,344,14045.00,
531387,HASTI FINANC,B ,Q,28.25,28.25,28.20,28.20,28.20,28.75,10,417,11765.00,
531390,UPSURGE INV.,T ,Q,35.20,35.20,35.20,35.20,35.20,37.05,4,20,704.00,
531398,SOURCENTRL  ,B ,Q,7.71,7.71,7.71,7.71,7.71,7.71,2,10,77.00,
531400,ALMONDZ GLO ,B ,Q,12.50,12.50,11.50,11.50,11.50,12.09,6,126,1567.00,
531404,ZICOM ELECTR,T ,Q,113.05,114.90,110.25,111.10,111.10,115.40,85,2803,316060.00,
531410,GUJ.FOILS   ,B ,Q,41.65,44.35,41.50,42.75,42.75,43.25,69,4488,190576.00,
531411,TUNI TEXTILE,B ,Q,0.81,0.84,0.77,0.79,0.80,0.80,388,557068,446589.00,
531416,NARENDRA PRO,B ,Q,9.18,9.50,9.18,9.35,9.20,9.66,16,460,4290.00,
531417,MEGA CORPN. ,B ,Q,0.64,0.64,0.58,0.58,0.58,0.61,4,200,122.00,
531419,GOPLEE INFOT,B ,Q,2.06,2.26,2.06,2.26,2.26,2.16,51,173220,366170.00,
531426,TAMIL.NEWSPR,B ,Q,165.30,166.00,160.55,163.85,164.95,164.90,256,4659,765144.00,
531429,ADVENT COMP.,B ,Q,5.65,5.65,5.65,5.65,5.65,5.40,2,25,141.00,
531431,SHAKTI PUMPS,B ,Q,213.00,215.00,203.00,203.45,203.45,213.65,689,20078,4139386.00,
531437,PRAKASH WOOL,T ,Q,24.20,24.60,24.00,24.00,24.00,25.00,69,6020,144777.00,
531439,GOLDSTONE EN,T ,Q,7.50,7.65,7.50,7.65,7.65,7.30,12,2019,15370.00,
531449,GRM OVERSEAS,T ,Q,52.40,52.40,52.40,52.40,52.40,55.15,8,48,2515.00,
531453,MOHIT INDUS.,B ,Q,32.10,32.10,31.20,31.20,31.20,31.85,21,2600,83370.00,
531458,BOSTON BIO  ,T ,Q,11.21,11.21,11.21,11.21,11.21,11.79,25,40800,457368.00,
531460,CONTI.CONTRL,T ,Q,2.30,2.41,2.28,2.35,2.35,2.30,14,2580,6072.00,
531463,GBLINFRA    ,T ,Q,14.70,14.70,14.70,14.70,14.70,15.00,61,260552,3830114.00,
531465,NOUVEAU     ,B ,Q,33.50,34.00,33.50,34.00,34.00,33.80,7,3580,121470.00,
531467,ARNAVCORP   ,T ,Q,17.25,18.00,16.75,17.55,16.75,17.45,14,3500,61487.00,
531471,DUKE OFFSHOR,B ,Q,33.95,33.95,33.95,33.95,33.95,32.35,11,3375,114581.00,
531479,GLOBAL LAND ,T ,Q,4.57,4.57,4.57,4.57,4.57,4.66,11,61500,281055.00,
531486,FILMCITY MED,T ,Q,1.34,1.39,1.27,1.37,1.37,1.33,32,13040,17047.00,
531489,CG-VAK SOFTW,B ,Q,12.49,12.49,12.10,12.10,12.10,11.90,6,351,4286.00,
531494,NAVKAR BUILD,T ,Q,13.43,13.43,13.43,13.43,13.43,13.17,2,50,671.00,
531496,OMKAR OVERSE,T ,Q,2.65,2.65,2.55,2.55,2.55,2.60,27,2254,5795.00,
531497,MADHUCON PRJ,T ,Q,38.65,40.00,38.45,38.85,38.90,40.35,105,11896,462484.00,
531499,SYBLY INDS. ,B ,Q,3.85,3.85,3.70,3.84,3.84,3.68,11,30001,114003.00,
531500,RAJESH EXPO.,B ,Q,163.10,164.95,159.25,160.10,160.10,161.45,1021,26861,4365088.00,
531502,ESAAR (I)LTD,B ,Q,46.00,46.00,46.00,46.00,46.00,46.80,40,72000,3312000.00,
531508,EVEREADY (I),B ,Q,89.50,89.50,84.90,86.30,86.30,85.25,4574,272302,23636216.00,
531515,MAHAN IND.  ,T ,Q,1.18,1.18,1.18,1.18,1.18,1.20,2,400,472.00,
531518,VIKAS GRAN  ,B ,Q,12.55,12.55,12.20,12.35,12.35,12.70,20,1547,19232.00,
531519,ANKUSH FINST,B ,Q,8.18,8.20,7.65,7.94,7.88,7.85,269,72759,582957.00,
531522,RASOYA PROTE,B ,Q,17.45,17.45,17.15,17.25,17.25,17.25,1111,2701634,46654092.00,
531524,I.C.S.A. IND,T ,Q,5.26,5.60,5.25,5.27,5.25,5.45,39,6614,35502.00,
531531,HATSUN AGRO ,B ,Q,270.10,274.00,265.60,270.15,270.15,272.00,66,4486,1212093.00,
531540,MARUTI INFRA,B ,Q,27.00,27.00,24.55,25.10,26.10,25.75,20,495,12498.00,
531541,AVON ORGANIC,B ,Q,12.45,12.55,12.41,12.45,12.45,12.90,26,3025,37713.00,
531544,VERTEX SPG  ,T ,Q,0.65,0.68,0.65,0.68,0.68,0.65,4,7511,4882.00,
531548,SOMANY CRAM ,B ,Q,245.00,245.00,240.10,241.50,242.45,245.15,170,478,115692.00,
531556,CORAL (I)FIN,T ,Q,35.50,35.50,35.50,35.50,35.50,35.80,4,100,3550.00,
531560,AROMA ENT   ,T ,Q,14.75,14.75,14.75,14.75,14.75,14.75,2,3,44.00,
531569,SANJIVANI PA,B ,Q,18.80,18.80,18.10,18.50,18.50,19.15,26,2200,40658.00,
531570,BLAZON MARBL,B ,Q,12.50,12.50,12.50,12.50,12.50,12.75,70,18510,231375.00,
531574,VAS INFRA   ,B ,Q,14.95,14.95,14.55,14.60,14.55,15.30,32,1114,16512.00,
531578,KMF BUILDERS,B ,Q,2.98,2.98,2.98,2.98,2.98,2.98,2,300,894.00,
