"SC_CODE","SC_NAME","SC_GROUP","SC_TYPE","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","NO_TRADES","NO_OF_SHRS","NET_TURNOV","TDCLOINDI","DATE"
500425,"AMBUJA CEME ","A ","Q",154.7,154.7,150.5,151.4,151.05,154.25,1755,101764,15450308,,"14-02-2014"
500429,"UNIPHOS ENT.","B ","Q",19.3,23.75,19.3,22.1,23.75,19.8,996,254165,5614438,,"14-02-2014"
500440,"HINDALCO    ","A ","Q",100.75,101,98,100,100,100.2,7907,895187,88770434,,"14-02-2014"
500444,"WEST COAST  ","T ","Q",50.1,51.8,50.1,51.65,51.65,51.6,89,5537,281057,,"14-02-2014"
500449,"HIND.ORG.CHM","T ","Q",9,9.2,8.78,8.81,9.2,8.9,34,3735,33099,,"14-02-2014"
500456,"PAS.ACRYLON ","B ","Q",2.94,2.94,2.94,2.94,2.94,2.8,6,3730,10966,,"14-02-2014"
500458,"PHIL CORPN. ","T ","Q",2.29,2.29,2.29,2.29,2.29,2.4,2,95,217,,"14-02-2014"
500459,"PROCTER &GAM","B ","Q",3126.25,3140,3126.25,3127.25,3126.25,3152.65,22,133,415925,,"14-02-2014"
500460,"MUKAND LTD. ","B ","Q",22.2,22.2,20.15,20.95,20.95,20.25,259,15673,328100,,"14-02-2014"
500463,"AGCNET      ","B ","Q",52,52.5,50.1,51.7,51.7,51.9,591,4433,226930,,"14-02-2014"
500464,"UCAL FUEL   ","T ","Q",42.55,42.55,41.15,41.3,41.15,41.55,5,221,9145,,"14-02-2014"
500465,"VARUN SHIP. ","B ","Q",7.41,7.5,7.2,7.47,7.47,7.58,322,49172,362276,,"14-02-2014"
500467,"HARR.MALAYAL","B ","Q",44,45,44,44.2,44.2,44.1,45,930,41200,,"14-02-2014"
500469,"FEDERAL BANK","A ","Q",76,76.05,73.85,74.25,74.25,75.85,2079,222435,16620633,,"14-02-2014"
500470,"TATA STEEL  ","A ","Q",369.9,372.5,360,371.05,371.05,367.35,19400,963574,354179381,,"14-02-2014"
500472,"SKF INDIA   ","B ","Q",640,644.8,639.95,641.5,640,640,160,5446,3487959,,"14-02-2014"
500477,"ASHOK LEYL. ","A ","Q",15.65,15.7,15.45,15.6,15.6,15.5,1236,525070,8178590,,"14-02-2014"
500480,"CUMMINS (I) ","A ","Q",442.55,443.5,437.6,438.3,438.3,435.15,374,4351,1912016,,"14-02-2014"
500483,"TATA COMM   ","A ","Q",292.4,297.4,285,288.8,288.8,290.8,2353,84679,24554801,,"14-02-2014"
500488,"ABBOTT (I)  ","B ","Q",1651.65,1660,1630,1636.4,1635,1650,122,295,485412,,"14-02-2014"
500490,"BAJ HOLD INV","A ","Q",957,959,950,953.45,955,959.25,242,2190,2091389,,"14-02-2014"
500493,"BHARAT FORGE","A ","Q",362,366.25,349.45,354.3,354.3,360.75,2254,57224,20321602,,"14-02-2014"
500495,"ESCORTS LTD.","B ","Q",113.5,114.65,106.4,110,110,112.85,5106,352715,38983964,,"14-02-2014"
500500,"HIND.MOTORS ","B ","Q",7.52,7.54,7.36,7.42,7.42,7.52,134,39169,292094,,"14-02-2014"
500510,"LARSEN & TOU","A ","Q",991,995.55,976.1,993.05,993.05,986.1,6136,115210,113604232,,"14-02-2014"
500520,"MAH & MAH   ","A ","Q",907.1,914,887.15,902.6,902.6,906.65,5837,123130,111026704,,"14-02-2014"
500530,"BOSCH LTD   ","A ","Q",9015.55,9049.85,8875,8944.1,8944.1,8999.45,307,646,5775097,,"14-02-2014"
500540,"PREMIER LTD ","B ","Q",51.7,51.7,50,51.45,51.5,50.95,119,3609,183731,,"14-02-2014"
500547,"BHARAT PET. ","A ","Q",354,357.2,350.2,355.5,355.5,354.45,1049,34666,12252289,,"14-02-2014"
500550,"SIEMENS LTD.","A ","Q",534.95,538.55,522.8,529.9,529.9,532.5,1042,18086,9607793,,"14-02-2014"
500570,"TATA MOTORS ","A ","Q",379.05,389,379.05,388.15,388.15,375.95,13651,793263,304958426,,"14-02-2014"
500575,"VOLTAS LTD  ","B ","Q",118.3,120.5,115.05,118.9,118.9,118.2,3618,308068,36331240,,"14-02-2014"
500620,"GREAT EASTE ","B ","Q",291.5,291.5,286.25,288.1,288.1,287.75,298,2935,844429,,"14-02-2014"
500630,"ESSAR SHIP. ","B ","Q",52.85,53.25,52.1,52.45,52.15,52.95,89,2408,126554,,"14-02-2014"
500645,"DEEPAK FERT.","B ","Q",111,112,109.5,110.9,112,111.75,428,21497,2384133,,"14-02-2014"
500650,"EXCEL INDUST","B ","Q",69.9,72.45,66,69.65,69.65,72.3,735,7732,537917,,"14-02-2014"
500655,"GARWARE POLY","B ","Q",61,61.75,60.3,61.75,61.75,60.25,14,310,18784,,"14-02-2014"
500660,"GLAXOSMITH  ","A ","Q",3007.95,3011,3000,3008.5,3008.5,3004.15,411,4276,12850896,,"14-02-2014"
500670,"GUJ.NARMADA ","B ","Q",69.6,71,69.6,70.45,70.35,69.45,197,5443,382649,,"14-02-2014"
500672,"NOVARTIS    ","B ","Q",399,404.85,394.5,397.6,397.6,399.1,458,4620,1840990,,"14-02-2014"
500674,"SANOFI      ","B ","Q",2650,2670,2632,2669.9,2669.9,2628.95,33,91,242435,,"14-02-2014"
500676,"GLAXOSMITHKL","A ","Q",4275.05,4292,4225.25,4246.4,4246.4,4284.4,288,585,2498655,,"14-02-2014"
500680,"PFIZER LTD. ","B ","Q",1054.9,1065,1053.25,1055.05,1059,1056.15,264,2223,2353844,,"14-02-2014"
500690,"GUJ.ST.FERT ","B ","Q",45.8,46.25,45.6,45.95,45.95,45.45,266,14974,689079,,"14-02-2014"
500696,"HIND UNI LT ","A ","Q",559,561.5,553.15,560,560,557.85,1897,44503,24849394,,"14-02-2014"
500710,"AKZOINDIA   ","B ","Q",770.8,775,764,766.45,766.45,770.1,131,1049,808285,,"14-02-2014"
500730,"NOCIL LTD   ","B ","Q",14.2,14.55,14.03,14.37,14.3,14.04,841,116769,1671108,,"14-02-2014"
500770,"TATA CHEM.  ","A ","Q",270,270,264.3,268.1,268.1,269.05,598,16243,4340574,,"14-02-2014"
500777,"T.P.L.      ","B ","Q",8,8,7.7,7.8,7.8,7.77,43,7045,54740,,"14-02-2014"
500780,"ZUARIGLOB   ","B ","Q",67.7,69.15,67.45,68,68,69.65,108,2765,188118,,"14-02-2014"
500790,"NESTLE (I)  ","A ","Q",5123.8,5137.6,5051,5075.4,5075.4,5105.1,920,3096,15797702,,"14-02-2014"
500800,"TATAGLOBAL  ","A ","Q",142,142.9,139.2,140.55,140.55,141.6,3998,172971,24330861,,"14-02-2014"
500820,"ASIAN PAINTS","A ","Q",470,475,468,472.3,472.3,470.05,1525,41606,19649546,,"14-02-2014"
500825,"BRITANIA IND","A ","Q",909,913.6,890.05,902.65,902.65,898.8,946,10452,9441559,,"14-02-2014"
500830,"COLGATE PALM","A ","Q",1308.6,1328.5,1302,1322.2,1322.2,1315.65,556,4581,6028555,,"14-02-2014"
500840,"EIH LTD.    ","B ","Q",58.2,59.95,58.1,58.8,58.8,59.4,283,19421,1139948,,"14-02-2014"
500850,"INDIAN HOTEL","A ","Q",59.85,61.3,59.8,60.85,60.85,60.15,810,61173,3694800,,"14-02-2014"
500870,"CASTROL     ","A ","Q",298.9,299,293.75,295.1,295.1,296.2,646,10151,3006190,,"14-02-2014"
500875,"ITC LTD.    ","A ","Q",317.95,320.4,315,319.8,319.8,316.75,4226,240543,76369603,,"14-02-2014"
500877,"APOLLO TYRES","A ","Q",117.3,118.3,114.45,117.4,117.4,116.95,5496,757086,88394039,,"14-02-2014"
500878,"CEAT LIMITED","B ","Q",298,302.9,282.1,292.6,292.6,296.4,4147,84060,24575553,,"14-02-2014"
500890,"MODI RUBBER ","T ","Q",18.3,18.3,18.1,18.1,18.1,18.15,2,55,996,,"14-02-2014"
500940,"FINOLEX IND.","B ","Q",174,177.2,164.6,174.4,174.4,173.25,5421,91447,15882196,,"14-02-2014"
500945,"VALUE IND L ","B ","Q",7,7.4,7,7.16,7.16,7,19,900,6482,,"14-02-2014"
501061,"ST.BANK BIKA","B ","Q",292,292,288.5,289.2,289.2,292.4,200,3009,874768,,"14-02-2014"
501179,"OSCAR INV.  ","B ","Q",181,181,181,181,181,177,1,50,9050,,"14-02-2014"
501242,"TCI FINANCE ","T ","Q",23.35,23.95,23.2,23.2,23.2,24.4,10,5251,122592,,"14-02-2014"
501295,"INDUS.INV.TR","B ","Q",65,65,61.8,61.8,61.8,65.05,37,1151,72574,,"14-02-2014"
501301,"TATA INVEST.","B ","Q",386.35,391.1,386.35,390.15,391.1,389.65,186,691,268670,,"14-02-2014"
501343,"MOTOR&GEN.FI","T ","Q",42.35,42.35,40.3,40.45,40.5,40.45,16,388,15883,,"14-02-2014"
501370,"WALCHAND PF ","B ","Q",35.65,36.9,33.9,35.05,34.4,35.65,15,283,9978,,"14-02-2014"
501391,"W.H.BRADY   ","B ","Q",85.35,85.35,81,81.15,81.15,82,41,1354,113294,,"14-02-2014"
501425,"BOM.BURMAH  ","B ","Q",100.5,102.3,97.25,97.9,97.9,101.15,946,20542,2040230,,"14-02-2014"
501430,"BOM.CYCLE   ","B ","Q",840,840,840,840,840,800,3,11,9240,,"14-02-2014"
501455,"GREAVES COTT","B ","Q",59.2,60.5,56.8,57.45,57.45,57.45,2435,411278,24235418,,"14-02-2014"
501700,"INDIA NIVEH ","B ","Q",42.2,42.25,42.15,42.2,42.25,42.2,138,6150,259298,,"14-02-2014"
501827,"CENTRAL RLY ","T ","Q",60.9,61.2,60.9,61.2,61.2,64,9,96,5865,,"14-02-2014"
501833,"CHOWGULE ST ","T ","Q",11.3,11.3,10.75,10.75,10.75,11.31,5,154,1710,,"14-02-2014"
501848,"GLOBAL OFFS ","B ","Q",171.9,173.65,171.85,173.65,173.65,165.4,199,23354,4054347,,"14-02-2014"
501945,"DHENUBUILD  ","T ","Q",3.35,3.35,3.35,3.35,3.35,3.41,4,4050,13567,,"14-02-2014"
502015,"ASSOC.STONE ","B ","Q",20,20.8,20,20.1,20.1,19.9,8,602,12083,,"14-02-2014"
502090,"SAGAR CEM.  ","B ","Q",139.95,140,134,140,140,137.45,42,756,104583,,"14-02-2014"
502137,"DECAN CEMENT","B ","Q",142.5,142.5,142,142,142,148.05,2,700,99402,,"14-02-2014"
502157,"MANGALAM CEM","B ","Q",100.1,100.5,95.35,96.2,95.4,99.65,240,7072,684115,,"14-02-2014"
502165,"OCL INDIA L ","B ","Q",149,165.35,149,153,152.05,155.3,95,2118,324728,,"14-02-2014"
502168,"N C L IND.  ","B ","Q",18.5,18.5,17.4,18.35,18.35,17.55,112,1107,19781,,"14-02-2014"
502180,"SRI DIGV CEM","T ","Q",8.9,9.35,8.9,9.01,9.01,9.01,16,3868,34732,,"14-02-2014"
502219,"BOROSIL GLAS","B ","Q",750,760,750,756.25,756,759,18,127,96270,,"14-02-2014"
502281,"TRIVENI GLAS","B ","Q",3.86,4.09,3.86,3.9,3.9,3.9,12,12400,48228,,"14-02-2014"
502330,"IPAPPM      ","B ","Q",241,244.7,239,239.35,239.35,242.7,143,1035,248800,,"14-02-2014"
502355,"BALKRISH IND","B ","Q",367.85,397.15,367.85,393.2,393.2,369.75,2957,189750,72341031,,"14-02-2014"
502420,"ORIENT PAPER","B ","Q",14.2,14.5,13.65,14.08,14.08,14.36,396,43541,613180,,"14-02-2014"
502448,"ROLLATAINER ","B ","Q",155.5,162,155.3,162,162,163,7,32,4984,,"14-02-2014"
502450,"SESHA.PAPER ","T ","Q",172,172,172,172,172,176,3,349,60028,,"14-02-2014"
502455,"SIRPUR PAPER","T ","Q",14.95,15,14.3,14.3,14.3,15,5,4390,63789,,"14-02-2014"
502465,"SPECIALITY P","T ","Q",1.54,1.54,1.42,1.42,1.42,1.47,228,514500,730710,,"14-02-2014"
502587,"RAMA PULP   ","T ","Q",5.9,6,5.9,6,6,5.9,3,21,125,,"14-02-2014"
502742,"SINTEX IND. ","B ","Q",32.45,33.2,32,32.65,32.65,32.3,4133,1317696,43037089,,"14-02-2014"
502820,"DCM LTD.    ","B ","Q",73,74.4,72,72.85,72.5,74.75,311,5307,388594,,"14-02-2014"
502865,"FORBES & CO ","B ","Q",527,528,490,495.7,492,512.25,61,741,368554,,"14-02-2014"
502873,"H.P.COTTON  ","B ","Q",17.64,17.64,17.6,17.64,17.64,16.8,22,70,1234,,"14-02-2014"
502901,"JAMSHRI RANJ","T ","Q",20,20,18.1,18.1,18.1,19.05,5,292,5308,,"14-02-2014"
502937,"KESORAM IND ","B ","Q",60.5,61.9,59.5,59.8,59.8,60.35,585,35358,2135729,,"14-02-2014"
502958,"LAKSHMI MILL","B ","Q",1640,1640,1640,1640,1640,1565.1,1,1,1640,,"14-02-2014"
502986,"VARDH TEXT  ","B ","Q",352.35,355,349.05,350.8,351,354.55,383,3316,1167016,,"14-02-2014"
502995,"MALWA COTTON","T ","Q",7.81,7.81,7.8,7.8,7.8,8.2,3,100,780,,"14-02-2014"
503031,"PENLAND LTD ","B ","Q",30.8,31.5,30.2,30.55,30.55,31.15,530,72850,2234576,,"14-02-2014"
503100,"PHOENIX MILL","B ","Q",214.5,214.95,210,212.05,212.05,212.7,58,320,68328,,"14-02-2014"
503101,"MARATHON NEX","B ","Q",110,111,110,111,111,111,12,622,68957,,"14-02-2014"
503162,"REL.CHEMOTX ","T ","Q",30.5,33.2,30.5,33.1,33.1,32,23,1215,37512,,"14-02-2014"
503169,"RUBY MILLS  ","B ","Q",153,157,153,155.15,155.15,154.05,45,884,135777,,"14-02-2014"
503205,"SHREERAM    ","T ","Q",73.5,73.5,73.5,73.5,73.5,77.25,1,10,735,,"14-02-2014"
503229,"SIMPLEX REAL","B ","Q",85.25,87,84.6,84.85,84.6,89.05,30,3426,290220,,"14-02-2014"
503310,"SWAN ENG    ","B ","Q",64.5,64.8,63,63.15,63.15,62.85,2084,354748,22467487,,"14-02-2014"
503349,"VICTORIA MIL","T ","Q",1720,1720,1720,1720,1720,1720,3,8,13760,,"14-02-2014"
503624,"SVARAJ TRAD ","T ","Q",15.46,15.46,15.46,15.46,15.46,15.16,1,1,15,,"14-02-2014"
503637,"DHANLEELA   ","T ","Q",206.2,206.3,206.15,206.25,206.25,206.2,368,91556,18880772,,"14-02-2014"
503657,"VEER ENERGY ","B ","Q",4.25,4.5,4.15,4.41,4.48,4.3,147,24631,107132,,"14-02-2014"
503663,"OUTCTYTRVL  ","T ","Q",285,285.5,283.5,285.25,285.4,284.2,144,41380,11801675,,"14-02-2014"
503675,"WAGEND      ","T ","Q",17.43,17.43,17.43,17.43,17.43,17.78,2,11,191,,"14-02-2014"
503685,"MEDIA ONE   ","T ","Q",41.5,43.9,40.7,42.8,43,42.35,148,8497,362935,,"14-02-2014"
503699,"GEOD LTD    ","B ","Q",3.71,3.83,3.6,3.65,3.6,3.75,405,154536,581176,,"14-02-2014"
503722,"BANSW.SYNTEX","B ","Q",49.6,49.6,49,49.4,49.1,47.25,31,2736,135401,,"14-02-2014"
503780,"NRC LTD.    ","T ","Q",3.06,3.06,3.06,3.06,3.06,2.92,35,28456,87075,,"14-02-2014"
503796,"DIGJAM LTD  ","B ","Q",5.2,5.33,4.92,4.99,4.99,4.93,53,5578,28034,,"14-02-2014"
503804,"SHRI DINESH ","B ","Q",91,91,90.75,91,91,91,8,1453,132148,,"14-02-2014"
503806,"SRF LIMITED ","B ","Q",217,229.9,215.25,218.15,215.25,217.75,2354,52991,11687709,"XD","14-02-2014"
503811,"SIYARAM SILK","B ","Q",270,270,266.6,267.5,268,270.05,19,108,28893,,"14-02-2014"
503837,"SHREE RAJSYN","B ","Q",7.35,7.35,7.35,7.35,7.35,7.02,2,900,6615,,"14-02-2014"
503873,"PRI.SPINNING","T ","Q",8.66,8.66,8.66,8.66,8.66,8.25,1,2,17,,"14-02-2014"
503881,"HIND.SYNTEX ","B ","Q",8.85,9.5,8.85,9.5,9.5,9.12,5,122,1081,,"14-02-2014"
503940,"ASIAN ELECTR","T ","Q",2.38,2.52,2.38,2.42,2.42,2.48,26,4292,10551,,"14-02-2014"
503960,"BHARAT BIJLE","B ","Q",332,338.05,329,331.2,333.5,334.1,471,1339,443710,,"14-02-2014"
504000,"ELPRO INTER ","B ","Q",290.05,299.5,280,299.5,299.5,292.35,16,2811,793280,,"14-02-2014"
504008,"EMCO LTD.   ","B ","Q",24.6,24.6,23.05,23.75,23.8,24.65,285,23964,571401,,"14-02-2014"
504028,"GEE LTD     ","B ","Q",22.05,22.05,22,22,22,23.1,2,50,1100,,"14-02-2014"
504036,"HIND.RECT   ","B ","Q",30,31.5,29,31.45,31.4,29.6,269,8914,268319,,"14-02-2014"
504058,"NIPPOBATRY  ","B ","Q",300,300,289.5,290.75,294,305,295,1463,426375,,"14-02-2014"
504067,"ZENSAR TECH.","B ","Q",371.1,394.4,371.1,386.1,386.1,374.3,1962,25421,9796780,,"14-02-2014"
504076,"JYOTI LTD.  ","B ","Q",42.65,51.85,42.6,46.25,46.25,47.15,666,25240,1141466,,"14-02-2014"
504084,"KAYCEE IND  ","B ","Q",2500,2500,2500,2500,2500,2500,10,10,25000,,"14-02-2014"
504092,"INDOKEM LTD.","T ","Q",1.37,1.37,1.37,1.37,1.37,1.31,1,10,13,,"14-02-2014"
504093,"PANA ENERG  ","B ","Q",51.45,51.85,51,51.45,51.05,52.05,53,845,43310,,"14-02-2014"
504112,"NELCO LTD.  ","B ","Q",35.95,35.95,35.2,35.4,35.2,35.9,47,2747,97254,,"14-02-2014"
504176,"HIGH ENERGY ","T ","Q",102.9,102.9,102.9,102.9,102.9,108.3,8,33,3395,,"14-02-2014"
504220,"W.S.INDUSTR.","T ","Q",9.21,9.26,9.21,9.26,9.26,9.15,2,250,2307,,"14-02-2014"
504240,"DELTON CABLE","T ","Q",38,39.9,38,39.9,39.9,39.95,2,66,2538,,"14-02-2014"
504258,"LAKSHMI ELEC","B ","Q",168,168,162.2,163.95,163.6,168.6,113,4387,723609,,"14-02-2014"
504269,"KHAITAN ELEC","T ","Q",46,46,46,46,46,44.1,1,5,230,,"14-02-2014"
504335,"RUTRON INT. ","T ","Q",12.5,12.55,12.45,12.5,12.5,12.5,26,38900,486230,,"14-02-2014"
504336,"INDTRADECO  ","T ","Q",0.18,0.18,0.18,0.18,0.18,0.17,1,250,45,,"14-02-2014"
504340,"CONFIDENCE  ","T ","Q",11.75,11.75,10.75,10.75,10.75,11.27,30,340050,3995537,,"14-02-2014"
504345,"SAM LEAS PU ","T ","Q",43.95,44,43.95,44,44,44.4,17,1797,79065,,"14-02-2014"
504351,"EMPOWER     ","T ","Q",0.18,0.18,0.17,0.18,0.18,0.17,132,2395199,431116,,"14-02-2014"
504358,"TURBO TECH  ","B ","Q",34.9,34.9,34.9,34.9,34.9,35.6,3,66,2303,,"14-02-2014"
504367,"MONOTONA SEC","T ","Q",90.7,90.7,90.7,90.7,90.7,88.95,1,52,4716,,"14-02-2014"
504369,"GRANDMA TRAD","T ","Q",277,277.2,276.9,277.05,277.2,275.9,68,7500,2077800,,"14-02-2014"
504378,"RAVINAY TRAD","B ","Q",90.6,93.5,90.45,90.8,90.45,95.2,711,209616,19390469,,"14-02-2014"
504605,"UNI ABEX    ","B ","Q",182,182.7,180,182.7,182.7,174,130,2810,512965,,"14-02-2014"
504614,"SARDA ENMIN ","B ","Q",96,97.85,96,96.35,96.05,96.45,82,1715,165593,,"14-02-2014"
504629,"ANIL SP STEL","T ","Q",5.82,5.82,5.28,5.7,5.75,5.55,34,17026,96474,,"14-02-2014"
504646,"BHAGWATI AUT","B ","Q",34.3,35.9,32,35.65,35.55,34.3,79,2720,93247,,"14-02-2014"
504697,"GALADA TELE.","T ","Q",3.75,3.75,3.75,3.75,3.75,3.92,1,90,337,,"14-02-2014"
504701,"GONTER PEIP ","B ","Q",5.35,5.5,5.35,5.36,5.36,5.59,12,3752,20430,,"14-02-2014"
504741,"IND.HUME PIP","B ","Q",118,123.3,118,120.95,120.3,120.35,106,1355,163392,,"14-02-2014"
504810,"INFORMEDTEC ","B ","Q",13.19,13.19,13.19,13.19,13.19,12.57,1,100,1319,,"14-02-2014"
504823,"MAHIND.UGINE","B ","Q",132.3,135.9,132.25,133.6,133.6,134.3,495,9038,1210300,,"14-02-2014"
504840,"KAIRA CAN CO","T ","Q",400,410,400,400,400,408,3,15,6050,,"14-02-2014"
504879,"ORIENT ABRAS","B ","Q",17.15,17.45,16.6,16.8,16.95,17.3,82,8932,151446,,"14-02-2014"
504903,"RATHI ST    ","T ","Q",3.9,3.9,3.9,3.9,3.9,3.9,3,1250,4875,,"14-02-2014"
504908,"S.S.DUNCAN  ","B ","Q",50.15,50.35,50.15,50.2,50.35,50.35,5,775,38915,,"14-02-2014"
504918,"SANDUR MANG.","B ","Q",511.2,524,501,520.4,520.4,501.1,746,8522,4411229,,"14-02-2014"
504959,"STOVAC IND. ","B ","Q",405,408.95,405,408.95,408.95,407.85,12,43,17454,,"14-02-2014"
504961,"TATA YODOGAW","T ","Q",40,40.2,40,40,40,38.9,5,3150,126010,,"14-02-2014"
504966,"TINPLATE    ","T ","Q",43.05,45,43.05,44.15,44.5,43.45,97,15746,703698,,"14-02-2014"
504973,"TUBE INV.   ","B ","Q",175.6,179.6,173.5,177.65,178,177.55,569,5497,969934,,"14-02-2014"
504988,"WELCAST     ","T ","Q",295,295,295,295,295,295,3,43,12685,,"14-02-2014"
505010,"AUTO AXLES  ","B ","Q",280,295,279.1,285.75,286,276.7,261,1105,323070,,"14-02-2014"
505029,"ATLAS CYCLES","B ","Q",219.2,224.7,218,220.5,222,218.7,627,7794,1721235,,"14-02-2014"
505036,"AUTO COR.GOA","B ","Q",212,218.9,211,214.3,214.3,210.1,93,1572,337871,,"14-02-2014"
505052,"CLUTCH.AUTO ","B ","Q",13.99,13.99,13.25,13.29,13.25,13.45,37,1853,25199,,"14-02-2014"
505075,"SETCO AUTO  ","B ","Q",77.5,77.5,70,70.5,70.5,73,59,18141,1318814,,"14-02-2014"
505141,"SCOOTERS IND","T ","Q",14.25,15.3,14.25,14.45,14.45,14.95,76,2598,37771,,"14-02-2014"
505160,"TALBROS AUTO","B ","Q",36.05,39.35,36.05,37.45,37.4,37.4,37,647,24269,,"14-02-2014"
505163,"ZF STEERING ","B ","Q",228.1,233.2,227,228.2,233.2,228.05,50,1024,233290,,"14-02-2014"
505192,"SMLISUZU    ","B ","Q",251,252,248,248,248,248.8,19,147,36893,,"14-02-2014"
505196,"TIL LTD.    ","B ","Q",127.5,129.9,127.5,129,129,128.1,80,542,69802,,"14-02-2014"
505200,"EICHER MOTOR","A ","Q",4940,4940,4810,4847.6,4847.6,4825.2,1737,5459,26582746,,"14-02-2014"
505216,"ALFRED HERB ","T ","Q",240.75,240.75,225,240.25,240.25,229.7,5,74,17015,,"14-02-2014"
505230,"CIMMCO      ","T ","Q",17,17,17,17,17,16.2,4,55,935,,"14-02-2014"
505232,"VELJAN      ","T ","Q",203.4,203.4,203.4,203.4,203.4,203.4,3,104,21153,,"14-02-2014"
505242,"DYNAMAT.TECH","B ","Q",535,540,530.05,535.05,530.05,544,38,857,460823,,"14-02-2014"
505250,"G.G.DANDEKAR","B ","Q",44.2,44.65,43.7,44,43.7,45.95,6,440,19517,,"14-02-2014"
505255,"GMM PFAUDLER","B ","Q",92.95,94,88.7,90.35,90.8,92.3,294,6152,564406,,"14-02-2014"
505283,"KIRLOSAR PN ","B ","Q",370,370,361.1,369,369,369.2,15,26,9525,,"14-02-2014"
505299,"KULK-POWER  ","T ","Q",25.8,25.8,25.8,25.8,25.8,24.65,2,119,3070,,"14-02-2014"
505324,"MANUGRAPH IN","B ","Q",25.5,26,25.25,25.75,25.25,26.4,33,972,24961,,"14-02-2014"
505343,"MONOTYPE IND","T ","Q",150,150,150,150,150,146,1,200,30000,,"14-02-2014"
505355,"NESCO LTD   ","B ","Q",797,797,784.1,790,790,790,43,596,469770,,"14-02-2014"
505358,"INTEGRA ENG ","B ","Q",7.83,7.83,7.83,7.83,7.83,7.46,2,125,978,,"14-02-2014"
505368,"REVATHI EQU.","B ","Q",174.7,174.7,168.55,168.55,168.55,177.05,4,25,4329,,"14-02-2014"
505400,"TEXINFRA    ","B ","Q",22.25,22.6,21.75,22,22,22.05,29,2317,51724,,"14-02-2014"
505412,"WENDT(INDIA)","B ","Q",1030,1045,1022,1028.65,1026,1036.1,69,129,132278,,"14-02-2014"
505502,"PARAG SHILPA","T ","Q",494.6,494.6,494,494.05,494,484.95,404,71604,35379806,,"14-02-2014"
505509,"RESPON IND  ","B ","Q",93.9,93.95,93.8,93.95,93.95,93.8,316,20451,1920769,,"14-02-2014"
505513,"SHRSHA TEX  ","T ","Q",32.65,34.9,32.65,33.15,33.25,34.35,148,1770265,60255390,,"14-02-2014"
505523,"MAHA CORP   ","T ","Q",7.58,7.58,7.58,7.58,7.58,7.97,1,5,37,,"14-02-2014"
505525,"PARICHAY INV","B ","Q",15,15,13,13,13,13.06,33,8814,114590,,"14-02-2014"
505526,"DOLAT INV.  ","T ","Q",1.77,1.77,1.63,1.63,1.63,1.7,7,2301,3821,,"14-02-2014"
505530,"PRISM INFO  ","T ","Q",14.75,14.75,14.75,14.75,14.75,15,1,100,1475,,"14-02-2014"
505533,"WESTLIFE DEV","T ","Q",349,365,349,351.1,351.1,365.9,46,502,176801,,"14-02-2014"
505537,"ZEE ENTER   ","A ","Q",261.5,263.4,257.2,261.15,261.15,264.45,1526,58893,15350118,,"14-02-2014"
505650,"SKYL MILLAR ","B ","Q",3.85,3.85,3.85,3.85,3.85,3.67,5,151,581,,"14-02-2014"
505665,"ANTIF BEARNG","B ","Q",51.5,51.5,50.9,51.15,51.2,51.35,13,66,3375,,"14-02-2014"
505681,"BIMETAL BEAR","B ","Q",212.05,214.8,208,208,208,212,22,109,22793,,"14-02-2014"
505688,"BHARAT GEARS","B ","Q",37.5,37.55,37.5,37.55,37.55,35.8,7,749,28119,,"14-02-2014"
505700,"ELECON ENG  ","B ","Q",28.05,28.05,26.4,26.6,26.6,27.9,492,29618,800663,,"14-02-2014"
505710,"GRAUER& WEIL","B ","Q",5.85,6.1,5.8,6.07,6.07,5.79,91,20306,120335,,"14-02-2014"
505711,"GAJRA BEVEL ","T ","Q",1.25,1.25,1.25,1.25,1.25,1.3,9,2029,2536,,"14-02-2014"
505712,"GUJ.AUTO GE ","B ","Q",1059,1074.95,1059,1070,1070,1059.9,783,10412,11053542,,"14-02-2014"
505714,"GABRIEL(I)  ","B ","Q",22.6,22.8,21.85,22.1,22.2,22.55,355,47463,1054459,,"14-02-2014"
505720,"HERC.HOISTS ","B ","Q",106.65,108,103.5,105.55,106,105.65,482,10808,1144381,,"14-02-2014"
505725,"HIND.EVEREST","T ","Q",31.1,31.1,31.1,31.1,31.1,32.55,2,2,62,,"14-02-2014"
505726,"IFB IND.LTD.","B ","Q",74.9,75.65,72.15,74.8,75.65,73.25,167,8494,631853,,"14-02-2014"
505729,"SINGER INDIA","B ","Q",80.95,80.95,77.2,77.4,77.4,79.4,105,2008,157270,,"14-02-2014"
505737,"INTER.COMBUS","B ","Q",114,120,112,115.6,115.6,116.35,41,608,69774,,"14-02-2014"
505744,"FED MOG GOE ","B ","Q",181.5,200,176.3,194,190,182.2,456,2027,376219,,"14-02-2014"
505790,"FAG BEARINGS","B ","Q",1610,1610,1598,1600,1600,1599.15,47,239,382462,,"14-02-2014"
505800,"RANE HOLDIN ","B ","Q",148.9,148.9,148,148,148,147.5,8,96,14213,,"14-02-2014"
505840,"JAIPAN INDUS","B ","Q",9.2,9.2,9.2,9.2,9.2,9.05,1,1,9,,"14-02-2014"
505850,"MANCREDIT   ","B ","Q",216.35,216.35,207.05,207.05,207.05,206.05,3,110,23705,,"14-02-2014"
